Datum,Differenz in kWh,Kapazität in kWh,Laden/Einspeisen in kWh
2030-01-01 11:45:00,-5157.521843497965,56000.0,0.0
2030-01-01 12:00:00,-4734.911945878775,56000.0,0.0
2030-01-01 12:15:00,-4282.556342134161,56000.0,0.0
2030-01-01 12:30:00,-4038.6735616690366,56000.0,0.0
2030-01-01 12:45:00,-4000.065182269831,56000.0,0.0
2030-01-01 13:00:00,-3973.266519715902,56000.0,0.0
2030-01-01 13:15:00,-3605.3165644320834,56000.0,0.0
2030-01-01 13:30:00,-2959.09428479875,56000.0,0.0
2030-01-01 13:45:00,-2564.068467210047,56000.0,0.0
2030-01-01 14:00:00,-3508.1871335566702,56000.0,0.0
2030-01-01 14:15:00,-3260.883047095842,56000.0,0.0
2030-01-01 14:30:00,-2318.371363388964,56000.0,0.0
2030-01-01 14:45:00,-2098.063689918825,56000.0,0.0
2030-01-01 15:00:00,-2251.2591111072707,56000.0,0.0
2030-01-01 15:15:00,-2238.5725839656734,56000.0,0.0
2030-01-01 15:30:00,-1668.8101763546601,56000.0,0.0
2030-01-01 15:45:00,-1064.6185511266413,56000.0,0.0
2030-01-01 16:00:00,-239.34296599578738,56000.0,0.0
2030-01-01 16:15:00,406.46787306873193,55593.53212693127,-406.46787306873193
2030-01-01 16:30:00,931.9410433120465,54661.59108361922,-931.9410433120465
2030-01-01 16:45:00,1533.157666064164,53128.433417555054,-1533.157666064164
2030-01-01 17:00:00,2191.2352563923087,50937.19816116274,-2191.2352563923087
2030-01-01 17:15:00,2392.456339686396,48544.741821476346,-2392.456339686396
2030-01-01 17:30:00,2549.5391075286316,45995.202713947714,-2549.5391075286316
2030-01-01 17:45:00,2607.6708670208955,43387.53184692682,-2607.6708670208955
2030-01-01 18:00:00,2768.156898462292,40619.37494846452,-2768.156898462292
2030-01-01 18:15:00,2854.511364861364,37764.86358360316,-2854.511364861364
2030-01-01 18:30:00,2783.0698288918084,34981.793754711354,-2783.0698288918084
2030-01-01 18:45:00,2760.10223329003,32221.691521421322,-2760.10223329003
2030-01-01 19:00:00,2881.0222702902356,29340.669251131087,-2881.0222702902356
2030-01-01 19:15:00,2635.0928439305007,26705.576407200584,-2635.0928439305007
2030-01-01 19:30:00,2512.7163077676614,24192.860099432924,-2512.7163077676614
2030-01-01 19:45:00,2363.7601034134077,21829.09999601952,-2363.7601034134077
2030-01-01 20:00:00,2126.553791101027,19702.546204918493,-2126.553791101027
2030-01-01 20:15:00,1839.3394288310064,17863.206776087485,-1839.3394288310064
2030-01-01 20:30:00,1534.0721874067076,16329.134588680778,-1534.0721874067076
2030-01-01 20:45:00,1095.7312270517868,15233.40336162899,-1095.7312270517868
2030-01-01 21:00:00,799.8362491240241,14433.567112504967,-799.8362491240241
2030-01-01 21:15:00,881.929400310506,13551.63771219446,-881.929400310506
2030-01-01 21:30:00,1025.5393896497699,12526.09832254469,-1025.5393896497699
2030-01-01 21:45:00,1144.6885633629481,11381.409759181743,-1144.6885633629481
2030-01-01 22:00:00,1575.9302105672414,9805.479548614501,-1575.9302105672414
2030-01-01 22:15:00,1643.0792390066108,8162.40030960789,-1643.0792390066108
2030-01-01 22:30:00,1622.9948205088567,6539.405489099034,-1622.9948205088567
2030-01-01 22:45:00,1435.813979673052,5103.591509425982,-1435.813979673052
2030-01-01 23:00:00,1260.2026353605797,3843.388874065402,-1260.2026353605797
2030-01-01 23:15:00,902.4958456162494,2940.8930284491526,-902.4958456162494
2030-01-01 23:30:00,565.452467728066,2375.4405607210865,-565.452467728066
2030-01-01 23:45:00,439.8747779532805,1935.565782767806,-439.8747779532805
2030-01-02 00:00:00,475.42704628364663,1460.1387364841594,-475.42704628364663
2030-01-02 00:15:00,538.0950842701714,922.043652213988,-538.0950842701714
2030-01-02 00:30:00,524.6956289092413,397.3480233047467,-524.6956289092413
2030-01-02 00:45:00,524.0820870924854,397.3480233047467,-397.3480233047467
2030-01-02 01:00:00,302.96702182942136,0.0,0.0
2030-01-02 01:15:00,46.0521392887822,0.0,0.0
2030-01-02 01:30:00,124.85629603650341,0.0,0.0
2030-01-02 01:45:00,292.61663218992726,0.0,0.0
2030-01-02 02:00:00,-313.9373701209897,313.9373701209897,313.9373701209897
2030-01-02 02:15:00,-862.3779394015546,1176.3153095225443,862.3779394015546
2030-01-02 02:30:00,-877.7032498826084,2054.0185594051527,877.7032498826084
2030-01-02 02:45:00,-852.6997941367099,2906.7183535418626,852.6997941367099
2030-01-02 03:00:00,-965.6596863408031,3872.3780398826657,965.6596863408031
2030-01-02 03:15:00,-1246.008460769055,5118.386500651721,1246.008460769055
2030-01-02 03:30:00,-1415.4479520396872,6533.834452691408,1415.4479520396872
2030-01-02 03:45:00,-1498.3851674094567,8032.219620100865,1498.3851674094567
2030-01-02 04:00:00,-1775.005232219035,9807.2248523199,1775.005232219035
2030-01-02 04:15:00,-1804.732096362337,11611.956948682237,1804.732096362337
2030-01-02 04:30:00,-1781.0017859588552,13392.958734641092,1781.0017859588552
2030-01-02 04:45:00,-1933.0460104631984,15326.00474510429,1933.0460104631984
2030-01-02 05:00:00,-1632.3498653223705,16958.35461042666,1632.3498653223705
2030-01-02 05:15:00,-1518.2358765031313,18476.590486929792,1518.2358765031313
2030-01-02 05:30:00,-1462.000273169915,19938.59076009971,1462.000273169915
2030-01-02 05:45:00,-1345.5642226464424,21284.15498274615,1345.5642226464424
2030-01-02 06:00:00,-992.4584065977251,22276.613389343875,992.4584065977251
2030-01-02 06:15:00,-807.3825249013371,23083.995914245213,807.3825249013371
2030-01-02 06:30:00,-411.70892246478616,23495.70483671,411.70892246478616
2030-01-02 06:45:00,-230.71894314829115,23726.42377985829,230.71894314829115
2030-01-02 07:00:00,11.723164393235493,23714.700615465055,-11.723164393235493
2030-01-02 07:15:00,270.62521229933554,23444.07540316572,-270.62521229933554
2030-01-02 07:30:00,435.5231148633029,23008.552288302417,-435.5231148633029
2030-01-02 07:45:00,306.53270849914406,22702.019579803273,-306.53270849914406
2030-01-02 08:00:00,599.6514224031671,22102.368157400106,-599.6514224031671
2030-01-02 08:15:00,606.1576578971944,21496.21049950291,-606.1576578971944
2030-01-02 08:30:00,335.38748946698615,21160.823010035925,-335.38748946698615
2030-01-02 08:45:00,59.68173928514443,21101.14127075078,-59.68173928514443
2030-01-02 09:00:00,-302.89405237213214,21404.035323122913,302.89405237213214
2030-01-02 09:15:00,-628.6473881920865,22032.682711315,628.6473881920865
2030-01-02 09:30:00,-620.613703032519,22653.29641434752,620.613703032519
2030-01-02 09:45:00,-624.2387834943329,23277.53519784185,624.2387834943329
2030-01-02 10:00:00,-529.3043588194341,23806.839556661285,529.3043588194341
2030-01-02 10:15:00,-670.9500264997514,24477.789583161037,670.9500264997514
2030-01-02 10:30:00,-473.5856814212748,24951.37526458231,473.5856814212748
2030-01-02 10:45:00,-420.46668085585407,25371.841945438166,420.46668085585407
2030-01-02 11:00:00,-805.3499834441318,26177.191928882297,805.3499834441318
2030-01-02 11:15:00,-760.598306865526,26937.790235747823,760.598306865526
2030-01-02 11:30:00,-618.9747185107335,27556.764954258557,618.9747185107335
2030-01-02 11:45:00,-471.20849078572064,28027.973445044277,471.20849078572064
2030-01-02 12:00:00,-484.7928953711744,28512.766340415452,484.7928953711744
2030-01-02 12:15:00,-392.2753879164593,28905.04172833191,392.2753879164593
2030-01-02 12:30:00,-206.18930632094634,29111.231034652857,206.18930632094634
2030-01-02 12:45:00,-126.73932055628029,29237.970355209138,126.73932055628029
2030-01-02 13:00:00,-131.37383008018878,29369.344185289327,131.37383008018878
2030-01-02 13:15:00,243.14683185532704,29126.197353434,-243.14683185532704
2030-01-02 13:30:00,675.9829591901362,28450.214394243863,-675.9829591901362
2030-01-02 13:45:00,826.6627906842295,27623.551603559634,-826.6627906842295
2030-01-02 14:00:00,915.537480644336,26708.014122915298,-915.537480644336
2030-01-02 14:15:00,1100.1624992898105,25607.851623625487,-1100.1624992898105
2030-01-02 14:30:00,1689.5447081266648,23918.306915498822,-1689.5447081266648
2030-01-02 14:45:00,2302.8777527477578,21615.429162751065,-2302.8777527477578
2030-01-02 15:00:00,3093.768240361933,18521.660922389132,-3093.768240361933
2030-01-02 15:15:00,3470.8673839325456,15050.793538456586,-3470.8673839325456
2030-01-02 15:30:00,3680.512695073554,11370.280843383032,-3680.512695073554
2030-01-02 15:45:00,3788.22612141796,7582.0547219650725,-3788.22612141796
2030-01-02 16:00:00,4117.574663989042,3464.4800579760304,-4117.574663989042
2030-01-02 16:15:00,4701.2716828942375,3464.4800579760304,-3464.4800579760304
2030-01-02 16:30:00,4887.847426132203,0.0,0.0
2030-01-02 16:45:00,5213.867919798844,0.0,0.0
2030-01-02 17:00:00,5375.884605505436,0.0,0.0
2030-01-02 17:15:00,5275.1417535277305,0.0,0.0
2030-01-02 17:30:00,5057.358158609139,0.0,0.0
2030-01-02 17:45:00,4759.71967210965,0.0,0.0
2030-01-02 18:00:00,4832.050043780528,0.0,0.0
2030-01-02 18:15:00,4795.640790458436,0.0,0.0
2030-01-02 18:30:00,4738.640618873949,0.0,0.0
2030-01-02 18:45:00,4614.5414197461505,0.0,0.0
2030-01-02 19:00:00,4537.884840613431,0.0,0.0
2030-01-02 19:15:00,4685.956696698622,0.0,0.0
2030-01-02 19:30:00,4613.835422957285,0.0,0.0
2030-01-02 19:45:00,4623.149992024961,0.0,0.0
2030-01-02 20:00:00,4391.4551530421995,0.0,0.0
2030-01-02 20:15:00,3974.473823926899,0.0,0.0
2030-01-02 20:30:00,3684.6241094341694,0.0,0.0
2030-01-02 20:45:00,3375.924019514867,0.0,0.0
2030-01-02 21:00:00,3516.9950803273296,0.0,0.0
2030-01-02 21:15:00,3516.139998691253,0.0,0.0
2030-01-02 21:30:00,3513.3030706895206,0.0,0.0
2030-01-02 21:45:00,3434.976717920117,0.0,0.0
2030-01-02 22:00:00,3472.7349657626473,0.0,0.0
2030-01-02 22:15:00,3316.059084418137,0.0,0.0
2030-01-02 22:30:00,3103.4566853167,0.0,0.0
2030-01-02 22:45:00,2808.936142399085,0.0,0.0
2030-01-02 23:00:00,2771.731890346684,0.0,0.0
2030-01-02 23:15:00,2625.0762990077674,0.0,0.0
2030-01-02 23:30:00,2562.6373090463276,0.0,0.0
2030-01-02 23:45:00,2506.666200619442,0.0,0.0
2030-01-03 00:00:00,2491.967679115134,0.0,0.0
2030-01-03 00:15:00,2243.5407285490637,0.0,0.0
2030-01-03 00:30:00,2091.633835064644,0.0,0.0
2030-01-03 00:45:00,2150.8260805495847,0.0,0.0
2030-01-03 01:00:00,2209.4202097066154,0.0,0.0
2030-01-03 01:15:00,2123.2885701817286,0.0,0.0
2030-01-03 01:30:00,2319.7153471242655,0.0,0.0
2030-01-03 01:45:00,2404.1508818673283,0.0,0.0
2030-01-03 02:00:00,2456.3808216845737,0.0,0.0
2030-01-03 02:15:00,2720.011894906562,0.0,0.0
2030-01-03 02:30:00,3093.8285649414047,0.0,0.0
2030-01-03 02:45:00,3393.114974549375,0.0,0.0
2030-01-03 03:00:00,3586.5562325881747,0.0,0.0
2030-01-03 03:15:00,3612.7625591599517,0.0,0.0
2030-01-03 03:30:00,3816.734884037829,0.0,0.0
2030-01-03 03:45:00,4033.525887447793,0.0,0.0
2030-01-03 04:00:00,4516.280727943396,0.0,0.0
2030-01-03 04:15:00,4977.186778965108,0.0,0.0
2030-01-03 04:30:00,5262.179493341373,0.0,0.0
2030-01-03 04:45:00,5568.988706278735,0.0,0.0
2030-01-03 05:00:00,6124.005088471609,0.0,0.0
2030-01-03 05:15:00,6380.613144419029,0.0,0.0
2030-01-03 05:30:00,6717.991194530974,0.0,0.0
2030-01-03 05:45:00,7353.9842822280225,0.0,0.0
2030-01-03 06:00:00,8037.806587667337,0.0,0.0
2030-01-03 06:15:00,8514.283334302016,0.0,0.0
2030-01-03 06:30:00,9111.429780715429,0.0,0.0
2030-01-03 06:45:00,9685.636991375888,0.0,0.0
2030-01-03 07:00:00,10276.797789860699,0.0,0.0
2030-01-03 07:15:00,10864.24105425984,0.0,0.0
2030-01-03 07:30:00,11118.690072228677,0.0,0.0
2030-01-03 07:45:00,11486.289903159959,0.0,0.0
2030-01-03 08:00:00,11823.639019473943,0.0,0.0
2030-01-03 08:15:00,11998.9783301873,0.0,0.0
2030-01-03 08:30:00,12168.5917321325,0.0,0.0
2030-01-03 08:45:00,11970.535445081076,0.0,0.0
2030-01-03 09:00:00,11707.156232315692,0.0,0.0
2030-01-03 09:15:00,11749.337810769515,0.0,0.0
2030-01-03 09:30:00,11375.143984109118,0.0,0.0
2030-01-03 09:45:00,10762.739176766678,0.0,0.0
2030-01-03 10:00:00,10442.567423353277,0.0,0.0
2030-01-03 10:15:00,10376.109963107308,0.0,0.0
2030-01-03 10:30:00,10049.868382897006,0.0,0.0
2030-01-03 10:45:00,9790.16863328421,0.0,0.0
2030-01-03 11:00:00,9459.269178429666,0.0,0.0
2030-01-03 11:15:00,9294.503862552368,0.0,0.0
2030-01-03 11:30:00,9183.623352592662,0.0,0.0
2030-01-03 11:45:00,9089.242287910052,0.0,0.0
2030-01-03 12:00:00,8898.566784670753,0.0,0.0
2030-01-03 12:15:00,8945.734064989134,0.0,0.0
2030-01-03 12:30:00,9026.573237585126,0.0,0.0
2030-01-03 12:45:00,9059.754228749624,0.0,0.0
2030-01-03 13:00:00,9115.60963347378,0.0,0.0
2030-01-03 13:15:00,9249.808216775516,0.0,0.0
2030-01-03 13:30:00,9454.816495886429,0.0,0.0
2030-01-03 13:45:00,9771.119401863834,0.0,0.0
2030-01-03 14:00:00,10166.11279820286,0.0,0.0
2030-01-03 14:15:00,10628.99195223446,0.0,0.0
2030-01-03 14:30:00,10993.225083522253,0.0,0.0
2030-01-03 14:45:00,11525.012876220198,0.0,0.0
2030-01-03 15:00:00,12027.962370016965,0.0,0.0
2030-01-03 15:15:00,12432.2206620182,0.0,0.0
2030-01-03 15:30:00,12881.168223302233,0.0,0.0
2030-01-03 15:45:00,12976.559174720327,0.0,0.0
2030-01-03 16:00:00,13331.371798960736,0.0,0.0
2030-01-03 16:15:00,13420.92415740588,0.0,0.0
2030-01-03 16:30:00,13508.11506621044,0.0,0.0
2030-01-03 16:45:00,13402.761394109455,0.0,0.0
2030-01-03 17:00:00,13246.431470905263,0.0,0.0
2030-01-03 17:15:00,12903.37859450013,0.0,0.0
2030-01-03 17:30:00,12593.556972269886,0.0,0.0
2030-01-03 17:45:00,12206.74653924108,0.0,0.0
2030-01-03 18:00:00,11699.48854966451,0.0,0.0
2030-01-03 18:15:00,11299.39296785756,0.0,0.0
2030-01-03 18:30:00,10837.287098769199,0.0,0.0
2030-01-03 18:45:00,10256.756649725598,0.0,0.0
2030-01-03 19:00:00,9717.982689358463,0.0,0.0
2030-01-03 19:15:00,8990.853224918214,0.0,0.0
2030-01-03 19:30:00,8251.080567761675,0.0,0.0
2030-01-03 19:45:00,7635.63304809713,0.0,0.0
2030-01-03 20:00:00,6804.570723208553,0.0,0.0
2030-01-03 20:15:00,5992.308782649265,0.0,0.0
2030-01-03 20:30:00,5213.805005328708,0.0,0.0
2030-01-03 20:45:00,4625.756760141632,0.0,0.0
2030-01-03 21:00:00,3992.0014057497756,0.0,0.0
2030-01-03 21:15:00,3480.0665056625767,0.0,0.0
2030-01-03 21:30:00,2974.886702416861,0.0,0.0
2030-01-03 21:45:00,2654.881829603817,0.0,0.0
2030-01-03 22:00:00,2604.21270271725,0.0,0.0
2030-01-03 22:15:00,2080.0066362462403,0.0,0.0
2030-01-03 22:30:00,1472.7362056011589,0.0,0.0
2030-01-03 22:45:00,955.2017561252778,0.0,0.0
2030-01-03 23:00:00,462.54081930662323,0.0,0.0
2030-01-03 23:15:00,-303.91580040198096,303.91580040198096,303.91580040198096
2030-01-03 23:30:00,-718.0355467605568,1021.9513471625378,718.0355467605568
2030-01-03 23:45:00,-1308.2841336139772,2330.235480776515,1308.2841336139772
2030-01-04 00:00:00,-1805.4224157804128,4135.657896556928,1805.4224157804128
2030-01-04 00:15:00,-2163.793964233839,6299.451860790767,2163.793964233839
2030-01-04 00:30:00,-2714.3904835068115,9013.842344297578,2714.3904835068115
2030-01-04 00:45:00,-2895.463975355311,11909.30631965289,2895.463975355311
2030-01-04 01:00:00,-3558.166413481871,15467.47273313476,3558.166413481871
2030-01-04 01:15:00,-4096.257145608775,19563.729878743536,4096.257145608775
2030-01-04 01:30:00,-4256.893771037556,23820.62364978109,4256.893771037556
2030-01-04 01:45:00,-4386.113521966998,28206.737171748086,4386.113521966998
2030-01-04 02:00:00,-4523.792660859535,32730.529832607623,4523.792660859535
2030-01-04 02:15:00,-4644.601317012533,37375.13114962015,4644.601317012533
2030-01-04 02:30:00,-4611.172562449827,41986.30371206998,4611.172562449827
2030-01-04 02:45:00,-4437.51509132755,46423.81880339753,4437.51509132755
2030-01-04 03:00:00,-3635.190726625824,50059.00953002335,3635.190726625824
2030-01-04 03:15:00,-3670.43091222767,53729.44044225102,3670.43091222767
2030-01-04 03:30:00,-3615.576665919125,56000.0,3615.576665919125
2030-01-04 03:45:00,-3358.565337234564,56000.0,0.0
2030-01-04 04:00:00,-2993.546088728952,56000.0,0.0
2030-01-04 04:15:00,-3334.642476821322,56000.0,0.0
2030-01-04 04:30:00,-3568.5320967893767,56000.0,0.0
2030-01-04 04:45:00,-3682.667697996925,56000.0,0.0
2030-01-04 05:00:00,-4477.181114748433,56000.0,0.0
2030-01-04 05:15:00,-4774.021488665829,56000.0,0.0
2030-01-04 05:30:00,-5008.973745008669,56000.0,0.0
2030-01-04 05:45:00,-5457.9880932705055,56000.0,0.0
2030-01-04 06:00:00,-6094.583147157486,56000.0,0.0
2030-01-04 06:15:00,-6858.127489014067,56000.0,0.0
2030-01-04 06:30:00,-6866.461113830748,56000.0,0.0
2030-01-04 06:45:00,-6790.9838208595065,56000.0,0.0
2030-01-04 07:00:00,-6704.452495255711,56000.0,0.0
2030-01-04 07:15:00,-6431.415553965548,56000.0,0.0
2030-01-04 07:30:00,-6195.86705922371,56000.0,0.0
2030-01-04 07:45:00,-5953.292280606598,56000.0,0.0
2030-01-04 08:00:00,-5634.209423712051,56000.0,0.0
2030-01-04 08:15:00,-5607.599540686377,56000.0,0.0
2030-01-04 08:30:00,-5722.125156500959,56000.0,0.0
2030-01-04 08:45:00,-5886.300503507842,56000.0,0.0
2030-01-04 09:00:00,-6032.8219952926775,56000.0,0.0
2030-01-04 09:15:00,-6132.59764397785,56000.0,0.0
2030-01-04 09:30:00,-6274.59307372295,56000.0,0.0
2030-01-04 09:45:00,-6513.318911987688,56000.0,0.0
2030-01-04 10:00:00,-6432.7274696693385,56000.0,0.0
2030-01-04 10:15:00,-6466.58299353785,56000.0,0.0
2030-01-04 10:30:00,-6506.043939558713,56000.0,0.0
2030-01-04 10:45:00,-6420.17107142217,56000.0,0.0
2030-01-04 11:00:00,-6355.694184539578,56000.0,0.0
2030-01-04 11:15:00,-6244.7253784848,56000.0,0.0
2030-01-04 11:30:00,-6116.93551650508,56000.0,0.0
2030-01-04 11:45:00,-5991.645966013228,56000.0,0.0
2030-01-04 12:00:00,-6090.718156328487,56000.0,0.0
2030-01-04 12:15:00,-6317.62165821694,56000.0,0.0
2030-01-04 12:30:00,-6389.881486832954,56000.0,0.0
2030-01-04 12:45:00,-6581.185656306032,56000.0,0.0
2030-01-04 13:00:00,-6675.6499571000895,56000.0,0.0
2030-01-04 13:15:00,-6726.533156501537,56000.0,0.0
2030-01-04 13:30:00,-6826.126320997835,56000.0,0.0
2030-01-04 13:45:00,-6904.074858011456,56000.0,0.0
2030-01-04 14:00:00,-6836.1489593128645,56000.0,0.0
2030-01-04 14:15:00,-6702.290529498907,56000.0,0.0
2030-01-04 14:30:00,-6585.535231806862,56000.0,0.0
2030-01-04 14:45:00,-6486.661447189952,56000.0,0.0
2030-01-04 15:00:00,-6549.155778119406,56000.0,0.0
2030-01-04 15:15:00,-6456.727297881171,56000.0,0.0
2030-01-04 15:30:00,-6373.6706406424055,56000.0,0.0
2030-01-04 15:45:00,-6286.790840291826,56000.0,0.0
2030-01-04 16:00:00,-6166.119103091645,56000.0,0.0
2030-01-04 16:15:00,-5877.727975546364,56000.0,0.0
2030-01-04 16:30:00,-5665.488434074527,56000.0,0.0
2030-01-04 16:45:00,-5591.91931081186,56000.0,0.0
2030-01-04 17:00:00,-5426.639090908677,56000.0,0.0
2030-01-04 17:15:00,-5503.335308051395,56000.0,0.0
2030-01-04 17:30:00,-5517.88034546189,56000.0,0.0
2030-01-04 17:45:00,-5436.558940357165,56000.0,0.0
2030-01-04 18:00:00,-5442.907272699169,56000.0,0.0
2030-01-04 18:15:00,-5350.979333916195,56000.0,0.0
2030-01-04 18:30:00,-5574.476115322352,56000.0,0.0
2030-01-04 18:45:00,-5752.964217457607,56000.0,0.0
2030-01-04 19:00:00,-5805.2411135348375,56000.0,0.0
2030-01-04 19:15:00,-6119.333799404314,56000.0,0.0
2030-01-04 19:30:00,-6352.346341286997,56000.0,0.0
2030-01-04 19:45:00,-6496.516884168264,56000.0,0.0
2030-01-04 20:00:00,-6808.924726112091,56000.0,0.0
2030-01-04 20:15:00,-7270.989171152749,56000.0,0.0
2030-01-04 20:30:00,-7546.467190616979,56000.0,0.0
2030-01-04 20:45:00,-7816.15090336309,56000.0,0.0
2030-01-04 21:00:00,-8016.758923904286,56000.0,0.0
2030-01-04 21:15:00,-8222.817995951693,56000.0,0.0
2030-01-04 21:30:00,-8544.922136280424,56000.0,0.0
2030-01-04 21:45:00,-8646.08780177787,56000.0,0.0
2030-01-04 22:00:00,-8143.572819816829,56000.0,0.0
2030-01-04 22:15:00,-8362.372643273433,56000.0,0.0
2030-01-04 22:30:00,-8658.030897302575,56000.0,0.0
2030-01-04 22:45:00,-8899.878663506028,56000.0,0.0
2030-01-04 23:00:00,-9008.34797867679,56000.0,0.0
2030-01-04 23:15:00,-8941.124993904861,56000.0,0.0
2030-01-04 23:30:00,-8862.713544175567,56000.0,0.0
2030-01-04 23:45:00,-9170.691673072251,56000.0,0.0
2030-01-05 00:00:00,-8427.400526288302,56000.0,0.0
2030-01-05 00:15:00,-7809.4150946462705,56000.0,0.0
2030-01-05 00:30:00,-7367.038062149139,56000.0,0.0
2030-01-05 00:45:00,-7145.520165883459,56000.0,0.0
2030-01-05 01:00:00,-7419.34261387496,56000.0,0.0
2030-01-05 01:15:00,-7623.705670881351,56000.0,0.0
2030-01-05 01:30:00,-7702.566928217431,56000.0,0.0
2030-01-05 01:45:00,-7502.661997446023,56000.0,0.0
2030-01-05 02:00:00,-7125.18440852007,56000.0,0.0
2030-01-05 02:15:00,-7089.284080623836,56000.0,0.0
2030-01-05 02:30:00,-7355.80629388606,56000.0,0.0
2030-01-05 02:45:00,-7287.18225831983,56000.0,0.0
2030-01-05 03:00:00,-6942.232413357444,56000.0,0.0
2030-01-05 03:15:00,-6977.008972738131,56000.0,0.0
2030-01-05 03:30:00,-7054.554733674797,56000.0,0.0
2030-01-05 03:45:00,-6909.656012063604,56000.0,0.0
2030-01-05 04:00:00,-7091.931860875404,56000.0,0.0
2030-01-05 04:15:00,-7495.276690520803,56000.0,0.0
2030-01-05 04:30:00,-7670.395559390674,56000.0,0.0
2030-01-05 04:45:00,-7732.804357503075,56000.0,0.0
2030-01-05 05:00:00,-8231.922482486349,56000.0,0.0
2030-01-05 05:15:00,-8278.256636601458,56000.0,0.0
2030-01-05 05:30:00,-7935.142495403517,56000.0,0.0
2030-01-05 05:45:00,-7565.707493977774,56000.0,0.0
2030-01-05 06:00:00,-6908.888728155034,56000.0,0.0
2030-01-05 06:15:00,-6786.061149219804,56000.0,0.0
2030-01-05 06:30:00,-6403.806506597517,56000.0,0.0
2030-01-05 06:45:00,-5845.304617052312,56000.0,0.0
2030-01-05 07:00:00,-4709.113004341943,56000.0,0.0
2030-01-05 07:15:00,-4441.172296247369,56000.0,0.0
2030-01-05 07:30:00,-4129.635104746401,56000.0,0.0
2030-01-05 07:45:00,-3622.4180896676116,56000.0,0.0
2030-01-05 08:00:00,-3171.790808208407,56000.0,0.0
2030-01-05 08:15:00,-2850.7605728029303,56000.0,0.0
2030-01-05 08:30:00,-2289.6052529672925,56000.0,0.0
2030-01-05 08:45:00,-1725.4424784024995,56000.0,0.0
2030-01-05 09:00:00,-1689.6130379856477,56000.0,0.0
2030-01-05 09:15:00,-1431.5393596520735,56000.0,0.0
2030-01-05 09:30:00,-1114.6535782123028,56000.0,0.0
2030-01-05 09:45:00,-859.0220227152931,56000.0,0.0
2030-01-05 10:00:00,-538.7523141955571,56000.0,0.0
2030-01-05 10:15:00,-504.77420877706027,56000.0,0.0
2030-01-05 10:30:00,-614.6950495573547,56000.0,0.0
2030-01-05 10:45:00,-516.3807880044078,56000.0,0.0
2030-01-05 11:00:00,-366.19892055524906,56000.0,0.0
2030-01-05 11:15:00,-273.1275786623082,56000.0,0.0
2030-01-05 11:30:00,30.71751980695626,55969.28248019304,-30.71751980695626
2030-01-05 11:45:00,242.6537206524481,55726.62875954059,-242.6537206524481
2030-01-05 12:00:00,227.96285487805653,55498.66590466253,-227.96285487805653
2030-01-05 12:15:00,478.5519402800019,55020.11396438253,-478.5519402800019
2030-01-05 12:30:00,983.4092657607398,54036.70469862179,-983.4092657607398
2030-01-05 12:45:00,1329.5218804715914,52707.1828181502,-1329.5218804715914
2030-01-05 13:00:00,1481.905210161247,51225.27760798895,-1481.905210161247
2030-01-05 13:15:00,2047.255551482369,49178.02205650658,-2047.255551482369
2030-01-05 13:30:00,2760.17418771789,46417.847868788696,-2760.17418771789
2030-01-05 13:45:00,3241.9028638536656,43175.94500493503,-3241.9028638536656
2030-01-05 14:00:00,3888.0732007169318,39287.8718042181,-3888.0732007169318
2030-01-05 14:15:00,4655.489869350105,34632.381934868,-4655.489869350105
2030-01-05 14:30:00,5535.442587776934,29096.939347091065,-5535.442587776934
2030-01-05 14:45:00,6256.3320514177685,22840.607295673297,-6256.3320514177685
2030-01-05 15:00:00,7050.778528504083,15789.828767169214,-7050.778528504083
2030-01-05 15:15:00,7593.588401040535,8196.240366128679,-7593.588401040535
2030-01-05 15:30:00,8400.87340969099,8196.240366128679,-8196.240366128679
2030-01-05 15:45:00,9031.191848299573,0.0,0.0
2030-01-05 16:00:00,9663.376505928825,0.0,0.0
2030-01-05 16:15:00,10316.537900102303,0.0,0.0
2030-01-05 16:30:00,10934.583223120306,0.0,0.0
2030-01-05 16:45:00,11442.400248026694,0.0,0.0
2030-01-05 17:00:00,12028.799657253861,0.0,0.0
2030-01-05 17:15:00,12390.249519665007,0.0,0.0
2030-01-05 17:30:00,12591.49262037094,0.0,0.0
2030-01-05 17:45:00,12820.606429183394,0.0,0.0
2030-01-05 18:00:00,13072.767521887992,0.0,0.0
2030-01-05 18:15:00,13227.985786603884,0.0,0.0
2030-01-05 18:30:00,13384.717336097243,0.0,0.0
2030-01-05 18:45:00,13420.63631800706,0.0,0.0
2030-01-05 19:00:00,13237.887976497219,0.0,0.0
2030-01-05 19:15:00,13053.473156409553,0.0,0.0
2030-01-05 19:30:00,12911.896653192021,0.0,0.0
2030-01-05 19:45:00,12698.964811554035,0.0,0.0
2030-01-05 20:00:00,12426.411652891264,0.0,0.0
2030-01-05 20:15:00,12342.89442568021,0.0,0.0
2030-01-05 20:30:00,12087.357725026475,0.0,0.0
2030-01-05 20:45:00,11749.908740130366,0.0,0.0
2030-01-05 21:00:00,11347.576994575431,0.0,0.0
2030-01-05 21:15:00,11099.851297361281,0.0,0.0
2030-01-05 21:30:00,10765.285152992055,0.0,0.0
2030-01-05 21:45:00,10347.469093297803,0.0,0.0
2030-01-05 22:00:00,10030.104957660325,0.0,0.0
2030-01-05 22:15:00,9708.394690666259,0.0,0.0
